RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720739023030	 	3.11.3
REQUEST		Get Pikachu	1720739032517	1720739032562	OK	 
USER	Pokemon API Test	END	1720739032566
USER	Pokemon API Test	END	1720739032566
USER	Pokemon API Test	START	1720739032566
USER	Pokemon API Test	END	1720739032566
USER	Pokemon API Test	START	1720739032566
USER	Pokemon API Test	START	1720739032566
REQUEST		Get Pikachu	1720739032518	1720739032562	OK	 
USER	Pokemon API Test	END	1720739032567
USER	Pokemon API Test	START	1720739032567
REQUEST		Get Pikachu	1720739032502	1720739032558	OK	 
REQUEST		Get Pikachu	1720739032517	1720739032554	OK	 
USER	Pokemon API Test	END	1720739032568
USER	Pokemon API Test	START	1720739032568
USER	Pokemon API Test	END	1720739032568
USER	Pokemon API Test	START	1720739032569
REQUEST		Get Pikachu	1720739032501	1720739032570	OK	 
USER	Pokemon API Test	END	1720739032577
USER	Pokemon API Test	START	1720739032577
USER	Pokemon API Test	START	1720739032579
USER	Pokemon API Test	START	1720739032566
REQUEST		Get Pikachu	1720739032567	1720739032586	OK	 
USER	Pokemon API Test	END	1720739032587
USER	Pokemon API Test	START	1720739032587
REQUEST		Get Pikachu	1720739032569	1720739032595	OK	 
USER	Pokemon API Test	END	1720739032601
USER	Pokemon API Test	START	1720739032601
REQUEST		Get Pikachu	1720739032579	1720739032600	OK	 
USER	Pokemon API Test	END	1720739032601
USER	Pokemon API Test	START	1720739032601
REQUEST		Get Pikachu	1720739032571	1720739032602	OK	 
USER	Pokemon API Test	END	1720739032605
REQUEST		Get Pikachu	1720739032568	1720739032606	OK	 
USER	Pokemon API Test	END	1720739032610
USER	Pokemon API Test	START	1720739032610
USER	Pokemon API Test	START	1720739032610
REQUEST		Get Pikachu	1720739032567	1720739032611	OK	 
USER	Pokemon API Test	END	1720739032615
USER	Pokemon API Test	START	1720739032618
REQUEST		Get Pikachu	1720739032587	1720739032622	OK	 
USER	Pokemon API Test	END	1720739032625
REQUEST		Get Pikachu	1720739032551	1720739032616	OK	 
USER	Pokemon API Test	START	1720739032631
REQUEST		Get Pikachu	1720739032601	1720739032623	OK	 
USER	Pokemon API Test	END	1720739032635
USER	Pokemon API Test	END	1720739032635
USER	Pokemon API Test	START	1720739032635
USER	Pokemon API Test	START	1720739032635
REQUEST		Get Pikachu	1720739032577	1720739032637	OK	 
REQUEST		Get Pikachu	1720739032611	1720739032644	OK	 
USER	Pokemon API Test	END	1720739032645
USER	Pokemon API Test	START	1720739032645
USER	Pokemon API Test	END	1720739032645
REQUEST		Get Pikachu	1720739032611	1720739032649	OK	 
USER	Pokemon API Test	END	1720739032652
USER	Pokemon API Test	START	1720739032653
REQUEST		Get Pikachu	1720739032582	1720739032643	OK	 
USER	Pokemon API Test	END	1720739032655
USER	Pokemon API Test	START	1720739032655
REQUEST		Get Pikachu	1720739032566	1720739032652	OK	 
USER	Pokemon API Test	START	1720739032656
USER	Pokemon API Test	END	1720739032657
USER	Pokemon API Test	START	1720739032657
REQUEST		Get Pikachu	1720739032621	1720739032657	OK	 
USER	Pokemon API Test	END	1720739032661
USER	Pokemon API Test	START	1720739032661
REQUEST		Get Pikachu	1720739032645	1720739032668	OK	 
USER	Pokemon API Test	END	1720739032669
USER	Pokemon API Test	START	1720739032669
REQUEST		Get Pikachu	1720739032610	1720739032667	OK	 
REQUEST		Get Pikachu	1720739032631	1720739032680	OK	 
REQUEST		Get Pikachu	1720739032636	1720739032686	OK	 
USER	Pokemon API Test	END	1720739032701
USER	Pokemon API Test	END	1720739032701
USER	Pokemon API Test	END	1720739032701
USER	Pokemon API Test	START	1720739032702
USER	Pokemon API Test	START	1720739032702
USER	Pokemon API Test	START	1720739032702
REQUEST		Get Pikachu	1720739032636	1720739032703	OK	 
USER	Pokemon API Test	END	1720739032708
USER	Pokemon API Test	START	1720739032708
REQUEST		Get Pikachu	1720739032655	1720739032707	OK	 
USER	Pokemon API Test	END	1720739032711
USER	Pokemon API Test	START	1720739032711
REQUEST		Get Pikachu	1720739032653	1720739032709	OK	 
REQUEST		Get Pikachu	1720739032657	1720739032712	OK	 
USER	Pokemon API Test	END	1720739032715
USER	Pokemon API Test	END	1720739032715
USER	Pokemon API Test	START	1720739032715
USER	Pokemon API Test	START	1720739032716
REQUEST		Get Pikachu	1720739032666	1720739032717	OK	 
USER	Pokemon API Test	END	1720739032718
USER	Pokemon API Test	START	1720739032718
REQUEST		Get Pikachu	1720739032666	1720739032726	OK	 
USER	Pokemon API Test	END	1720739032731
USER	Pokemon API Test	START	1720739032731
REQUEST		Get Pikachu	1720739032708	1720739032732	OK	 
USER	Pokemon API Test	END	1720739032735
REQUEST		Get Pikachu	1720739032707	1720739032735	OK	 
USER	Pokemon API Test	END	1720739032739
USER	Pokemon API Test	START	1720739032739
USER	Pokemon API Test	START	1720739032739
REQUEST		Get Pikachu	1720739032669	1720739032734	OK	 
REQUEST		Get Pikachu	1720739032702	1720739032741	OK	 
USER	Pokemon API Test	END	1720739032746
USER	Pokemon API Test	START	1720739032746
REQUEST		Get Pikachu	1720739032716	1720739032743	OK	 
USER	Pokemon API Test	END	1720739032748
USER	Pokemon API Test	END	1720739032748
REQUEST		Get Pikachu	1720739032716	1720739032748	OK	 
USER	Pokemon API Test	END	1720739032753
USER	Pokemon API Test	START	1720739032753
USER	Pokemon API Test	START	1720739032753
USER	Pokemon API Test	START	1720739032754
REQUEST		Get Pikachu	1720739032711	1720739032756	OK	 
USER	Pokemon API Test	END	1720739032761
REQUEST		Get Pikachu	1720739032718	1720739032758	OK	 
USER	Pokemon API Test	END	1720739032762
USER	Pokemon API Test	START	1720739032762
USER	Pokemon API Test	START	1720739032763
REQUEST		Get Pikachu	1720739032732	1720739032765	OK	 
REQUEST		Get Pikachu	1720739032702	1720739032764	OK	 
REQUEST		Get Pikachu	1720739032739	1720739032775	OK	 
USER	Pokemon API Test	END	1720739032779
USER	Pokemon API Test	END	1720739032779
USER	Pokemon API Test	END	1720739032779
USER	Pokemon API Test	START	1720739032779
REQUEST		Get Pikachu	1720739032746	1720739032780	OK	 
USER	Pokemon API Test	START	1720739032785
USER	Pokemon API Test	END	1720739032785
REQUEST		Get Pikachu	1720739032754	1720739032788	OK	 
USER	Pokemon API Test	END	1720739032789
USER	Pokemon API Test	START	1720739032789
USER	Pokemon API Test	START	1720739032789
REQUEST		Get Pikachu	1720739032740	1720739032784	OK	 
USER	Pokemon API Test	END	1720739032790
USER	Pokemon API Test	START	1720739032790
USER	Pokemon API Test	START	1720739032790
REQUEST		Get Pikachu	1720739032754	1720739032795	OK	 
USER	Pokemon API Test	END	1720739032802
USER	Pokemon API Test	START	1720739032802
REQUEST		Get Pikachu	1720739032762	1720739032805	OK	 
REQUEST		Get Pikachu	1720739032780	1720739032805	OK	 
USER	Pokemon API Test	END	1720739032809
USER	Pokemon API Test	END	1720739032809
USER	Pokemon API Test	START	1720739032809
USER	Pokemon API Test	START	1720739032809
REQUEST		Get Pikachu	1720739032786	1720739032823	OK	 
USER	Pokemon API Test	END	1720739032824
USER	Pokemon API Test	START	1720739032824
REQUEST		Get Pikachu	1720739032790	1720739032852	OK	 
USER	Pokemon API Test	END	1720739032854
USER	Pokemon API Test	START	1720739032854
REQUEST		Get Pikachu	1720739032803	1720739032857	OK	 
USER	Pokemon API Test	END	1720739032857
USER	Pokemon API Test	START	1720739032858
REQUEST		Get Pikachu	1720739032753	1720739032863	OK	 
USER	Pokemon API Test	END	1720739032866
REQUEST		Get Pikachu	1720739032789	1720739032866	OK	 
USER	Pokemon API Test	END	1720739032870
USER	Pokemon API Test	START	1720739032870
USER	Pokemon API Test	START	1720739032871
REQUEST		Get Pikachu	1720739032790	1720739032874	OK	 
USER	Pokemon API Test	END	1720739032878
USER	Pokemon API Test	START	1720739032878
REQUEST		Get Pikachu	1720739032825	1720739032873	OK	 
USER	Pokemon API Test	END	1720739032880
REQUEST		Get Pikachu	1720739032763	1720739032877	OK	 
USER	Pokemon API Test	END	1720739032882
USER	Pokemon API Test	START	1720739032882
USER	Pokemon API Test	START	1720739032883
REQUEST		Get Pikachu	1720739032789	1720739032867	OK	 
USER	Pokemon API Test	END	1720739032893
USER	Pokemon API Test	START	1720739032894
REQUEST		Get Pikachu	1720739032809	1720739032894	OK	 
USER	Pokemon API Test	END	1720739032898
USER	Pokemon API Test	START	1720739032898
REQUEST		Get Pikachu	1720739032810	1720739032894	OK	 
USER	Pokemon API Test	END	1720739032898
REQUEST		Get Pikachu	1720739032854	1720739032902	OK	 
REQUEST		Get Pikachu	1720739032871	1720739032902	OK	 
USER	Pokemon API Test	END	1720739032913
USER	Pokemon API Test	END	1720739032914
REQUEST		Get Pikachu	1720739032883	1720739032913	OK	 
USER	Pokemon API Test	END	1720739032914
USER	Pokemon API Test	START	1720739032914
USER	Pokemon API Test	START	1720739032916
REQUEST		Get Pikachu	1720739032870	1720739032917	OK	 
USER	Pokemon API Test	END	1720739032920
USER	Pokemon API Test	START	1720739032921
USER	Pokemon API Test	START	1720739032920
REQUEST		Get Pikachu	1720739032878	1720739032918	OK	 
USER	Pokemon API Test	START	1720739032923
REQUEST		Get Pikachu	1720739032882	1720739032923	OK	 
USER	Pokemon API Test	END	1720739032928
REQUEST		Get Pikachu	1720739032858	1720739032930	OK	 
USER	Pokemon API Test	END	1720739032930
USER	Pokemon API Test	START	1720739032930
USER	Pokemon API Test	END	1720739032932
USER	Pokemon API Test	START	1720739032932
USER	Pokemon API Test	START	1720739032932
REQUEST		Get Pikachu	1720739032898	1720739032935	OK	 
USER	Pokemon API Test	END	1720739032939
USER	Pokemon API Test	START	1720739032939
REQUEST		Get Pikachu	1720739032921	1720739032945	OK	 
USER	Pokemon API Test	END	1720739032946
USER	Pokemon API Test	START	1720739032947
REQUEST		Get Pikachu	1720739032894	1720739032950	OK	 
REQUEST		Get Pikachu	1720739032916	1720739032953	OK	 
REQUEST		Get Pikachu	1720739032921	1720739032953	OK	 
REQUEST		Get Pikachu	1720739032932	1720739032957	OK	 
REQUEST		Get Pikachu	1720739032917	1720739032955	OK	 
USER	Pokemon API Test	END	1720739032961
USER	Pokemon API Test	END	1720739032961
USER	Pokemon API Test	END	1720739032961
USER	Pokemon API Test	START	1720739032961
USER	Pokemon API Test	END	1720739032961
USER	Pokemon API Test	START	1720739032961
USER	Pokemon API Test	START	1720739032961
USER	Pokemon API Test	END	1720739032964
USER	Pokemon API Test	START	1720739032965
USER	Pokemon API Test	START	1720739032966
REQUEST		Get Pikachu	1720739032923	1720739032967	OK	 
REQUEST		Get Pikachu	1720739032932	1720739032972	OK	 
REQUEST		Get Pikachu	1720739032932	1720739032978	OK	 
USER	Pokemon API Test	END	1720739032984
USER	Pokemon API Test	END	1720739032984
USER	Pokemon API Test	START	1720739032985
USER	Pokemon API Test	END	1720739032987
USER	Pokemon API Test	START	1720739032987
REQUEST		Get Pikachu	1720739032947	1720739032988	OK	 
USER	Pokemon API Test	END	1720739032995
USER	Pokemon API Test	START	1720739032995
REQUEST		Get Pikachu	1720739032963	1720739032998	OK	 
USER	Pokemon API Test	END	1720739032999
USER	Pokemon API Test	START	1720739032999
REQUEST		Get Pikachu	1720739032940	1720739032999	OK	 
REQUEST		Get Pikachu	1720739032963	1720739033001	OK	 
USER	Pokemon API Test	END	1720739033005
USER	Pokemon API Test	END	1720739033005
USER	Pokemon API Test	START	1720739033005
USER	Pokemon API Test	START	1720739033005
USER	Pokemon API Test	START	1720739033007
REQUEST		Get Pikachu	1720739032961	1720739033011	OK	 
USER	Pokemon API Test	END	1720739033015
USER	Pokemon API Test	START	1720739033016
REQUEST		Get Pikachu	1720739032965	1720739033019	OK	 
REQUEST		Get Pikachu	1720739032995	1720739033023	OK	 
USER	Pokemon API Test	END	1720739033024
USER	Pokemon API Test	START	1720739033024
REQUEST		Get Pikachu	1720739032985	1720739033026	OK	 
USER	Pokemon API Test	END	1720739033039
USER	Pokemon API Test	END	1720739033039
REQUEST		Get Pikachu	1720739033007	1720739033036	OK	 
REQUEST		Get Pikachu	1720739032966	1720739033044	OK	 
USER	Pokemon API Test	START	1720739033053
USER	Pokemon API Test	START	1720739033053
USER	Pokemon API Test	END	1720739033053
REQUEST		Get Pikachu	1720739033000	1720739033049	OK	 
USER	Pokemon API Test	START	1720739033054
REQUEST		Get Pikachu	1720739032987	1720739033063	OK	 
USER	Pokemon API Test	END	1720739033067
USER	Pokemon API Test	END	1720739033067
REQUEST		Get Pikachu	1720739033005	1720739033062	OK	 
USER	Pokemon API Test	END	1720739033071
REQUEST		Get Pikachu	1720739033034	1720739033072	OK	 
USER	Pokemon API Test	END	1720739033075
USER	Pokemon API Test	START	1720739033076
USER	Pokemon API Test	START	1720739033076
REQUEST		Get Pikachu	1720739033043	1720739033077	OK	 
USER	Pokemon API Test	END	1720739033078
USER	Pokemon API Test	END	1720739033078
USER	Pokemon API Test	START	1720739033078
USER	Pokemon API Test	START	1720739033079
USER	Pokemon API Test	START	1720739033080
REQUEST		Get Pikachu	1720739033006	1720739033080	OK	 
USER	Pokemon API Test	END	1720739033084
USER	Pokemon API Test	START	1720739033084
USER	Pokemon API Test	START	1720739033085
REQUEST		Get Pikachu	1720739033055	1720739033089	OK	 
USER	Pokemon API Test	END	1720739033093
USER	Pokemon API Test	START	1720739033093
REQUEST		Get Pikachu	1720739033078	1720739033097	OK	 
USER	Pokemon API Test	END	1720739033097
USER	Pokemon API Test	START	1720739033097
REQUEST		Get Pikachu	1720739033053	1720739033102	OK	 
REQUEST		Get Pikachu	1720739033085	1720739033107	OK	 
USER	Pokemon API Test	END	1720739033111
USER	Pokemon API Test	END	1720739033111
USER	Pokemon API Test	START	1720739033111
REQUEST		Get Pikachu	1720739033078	1720739033111	OK	 
USER	Pokemon API Test	END	1720739033115
USER	Pokemon API Test	START	1720739033115
REQUEST		Get Pikachu	1720739033079	1720739033111	OK	 
USER	Pokemon API Test	END	1720739033115
USER	Pokemon API Test	START	1720739033115
REQUEST		Get Pikachu	1720739033080	1720739033104	OK	 
USER	Pokemon API Test	END	1720739033119
USER	Pokemon API Test	START	1720739033119
REQUEST		Get Pikachu	1720739033054	1720739033100	OK	 
USER	Pokemon API Test	END	1720739033120
REQUEST		Get Pikachu	1720739033080	1720739033116	OK	 
USER	Pokemon API Test	END	1720739033122
USER	Pokemon API Test	START	1720739033122
USER	Pokemon API Test	START	1720739033127
REQUEST		Get Pikachu	1720739033085	1720739033124	OK	 
USER	Pokemon API Test	END	1720739033128
USER	Pokemon API Test	START	1720739033128
USER	Pokemon API Test	START	1720739033129
REQUEST		Get Pikachu	1720739033097	1720739033130	OK	 
USER	Pokemon API Test	END	1720739033134
USER	Pokemon API Test	START	1720739033134
REQUEST		Get Pikachu	1720739033115	1720739033135	OK	 
USER	Pokemon API Test	END	1720739033135
USER	Pokemon API Test	START	1720739033136
REQUEST		Get Pikachu	1720739033093	1720739033141	OK	 
USER	Pokemon API Test	END	1720739033145
USER	Pokemon API Test	START	1720739033145
REQUEST		Get Pikachu	1720739033114	1720739033145	OK	 
USER	Pokemon API Test	END	1720739033148
USER	Pokemon API Test	START	1720739033148
REQUEST		Get Pikachu	1720739033119	1720739033148	OK	 
USER	Pokemon API Test	END	1720739033153
USER	Pokemon API Test	START	1720739033153
REQUEST		Get Pikachu	1720739033128	1720739033159	OK	 
USER	Pokemon API Test	END	1720739033160
REQUEST		Get Pikachu	1720739033122	1720739033152	OK	 
REQUEST		Get Pikachu	1720739033119	1720739033153	OK	 
USER	Pokemon API Test	END	1720739033162
USER	Pokemon API Test	START	1720739033163
REQUEST		Get Pikachu	1720739033129	1720739033163	OK	 
REQUEST		Get Pikachu	1720739033127	1720739033165	OK	 
USER	Pokemon API Test	END	1720739033170
USER	Pokemon API Test	START	1720739033170
REQUEST		Get Pikachu	1720739033135	1720739033167	OK	 
USER	Pokemon API Test	END	1720739033171
USER	Pokemon API Test	START	1720739033171
USER	Pokemon API Test	END	1720739033171
USER	Pokemon API Test	START	1720739033171
USER	Pokemon API Test	END	1720739033172
REQUEST		Get Pikachu	1720739033149	1720739033174	OK	 
USER	Pokemon API Test	END	1720739033176
USER	Pokemon API Test	START	1720739033176
USER	Pokemon API Test	START	1720739033179
REQUEST		Get Pikachu	1720739033136	1720739033171	OK	 
USER	Pokemon API Test	END	1720739033190
USER	Pokemon API Test	START	1720739033190
USER	Pokemon API Test	START	1720739033190
REQUEST		Get Pikachu	1720739033171	1720739033191	OK	 
USER	Pokemon API Test	END	1720739033192
USER	Pokemon API Test	START	1720739033192
REQUEST		Get Pikachu	1720739033163	1720739033193	OK	 
USER	Pokemon API Test	END	1720739033197
REQUEST		Get Pikachu	1720739033145	1720739033187	OK	 
USER	Pokemon API Test	END	1720739033198
REQUEST		Get Pikachu	1720739033170	1720739033198	OK	 
USER	Pokemon API Test	END	1720739033206
USER	Pokemon API Test	START	1720739033206
REQUEST		Get Pikachu	1720739033171	1720739033202	OK	 
USER	Pokemon API Test	END	1720739033206
USER	Pokemon API Test	START	1720739033207
USER	Pokemon API Test	START	1720739033207
USER	Pokemon API Test	START	1720739033209
REQUEST		Get Pikachu	1720739033192	1720739033213	OK	 
USER	Pokemon API Test	END	1720739033214
REQUEST		Get Pikachu	1720739033157	1720739033213	OK	 
REQUEST		Get Pikachu	1720739033176	1720739033209	OK	 
USER	Pokemon API Test	END	1720739033218
USER	Pokemon API Test	START	1720739033218
USER	Pokemon API Test	END	1720739033219
USER	Pokemon API Test	START	1720739033219
REQUEST		Get Pikachu	1720739033190	1720739033221	OK	 
USER	Pokemon API Test	END	1720739033224
USER	Pokemon API Test	START	1720739033225
REQUEST		Get Pikachu	1720739033179	1720739033219	OK	 
USER	Pokemon API Test	END	1720739033227
USER	Pokemon API Test	START	1720739033227
USER	Pokemon API Test	START	1720739033227
REQUEST		Get Pikachu	1720739033207	1720739033230	OK	 
USER	Pokemon API Test	END	1720739033234
USER	Pokemon API Test	START	1720739033235
REQUEST		Get Pikachu	1720739033191	1720739033232	OK	 
USER	Pokemon API Test	END	1720739033238
USER	Pokemon API Test	START	1720739033239
REQUEST		Get Pikachu	1720739033219	1720739033240	OK	 
USER	Pokemon API Test	END	1720739033241
REQUEST		Get Pikachu	1720739033207	1720739033241	OK	 
USER	Pokemon API Test	END	1720739033246
USER	Pokemon API Test	START	1720739033246
REQUEST		Get Pikachu	1720739033206	1720739033244	OK	 
USER	Pokemon API Test	END	1720739033249
USER	Pokemon API Test	START	1720739033249
REQUEST		Get Pikachu	1720739033209	1720739033241	OK	 
USER	Pokemon API Test	END	1720739033250
USER	Pokemon API Test	START	1720739033250
USER	Pokemon API Test	START	1720739033251
REQUEST		Get Pikachu	1720739033219	1720739033252	OK	 
USER	Pokemon API Test	END	1720739033257
USER	Pokemon API Test	START	1720739033257
REQUEST		Get Pikachu	1720739033227	1720739033261	OK	 
USER	Pokemon API Test	END	1720739033266
USER	Pokemon API Test	START	1720739033266
REQUEST		Get Pikachu	1720739033235	1720739033266	OK	 
USER	Pokemon API Test	END	1720739033266
